state,county_fips,county_name,year,typical_home_value,zillow_months_available,home_value_source,home_value_year_method,zillow_data_status
FL,12109,Saint Johns County,2019,323704.23,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12109,Saint Johns County,2020,339559.26,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12109,Saint Johns County,2021,403910.2,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12109,Saint Johns County,2022,513365.87,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12109,Saint Johns County,2023,522333.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12109,Saint Johns County,2024,522712.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2015,154844.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2016,180849.72,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2017,200690.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2018,219635.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2019,231499.14,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2020,243470.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2021,292478.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2022,377554.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2023,388423.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12111,Saint Lucie County,2024,396626.49,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2015,175777.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2016,181476.96,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2017,192834.15,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2018,209696.61,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2019,222394.77,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2020,242647.41,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2021,289881.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2022,344486.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2023,353954.24,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12113,Santa Rosa County,2024,357414.24,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2015,229705.37,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2016,252462.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2017,265469.01,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2018,274500.07,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2019,279405.97,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2020,292164.87,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2021,351826.37,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2022,462413.47,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2023,475736.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12115,Sarasota County,2024,462381.34,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2015,194129.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2016,211668.98,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2017,229745.83,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2018,248884.21,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2019,265280.2,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2020,283631.84,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2021,322996.74,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2022,389609.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2023,411582.55,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12117,Seminole County,2024,424949.64,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2015,252877.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2016,249846.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2017,252894.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2018,264534.33,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2019,281491.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2020,293466.29,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2021,318389.25,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2022,402226.58,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2023,406833.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12119,Sumter County,2024,398791.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2015,122800.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2016,130603.08,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2017,138445.75,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2018,151757.92,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2019,160428.02,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2020,173719.28,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2021,212563.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2022,249975.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2023,251791.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12121,Suwannee County,2024,265737.5,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2015,99293.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2016,101594.28,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2017,108975.2,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2018,117831.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2019,127947.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2020,135777.53,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2021,162420.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2022,193203.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2023,197276.6,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12123,Taylor County,2024,200680.1,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2015,120422.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2016,129712.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2017,135965.08,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2018,139554.54,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2019,149991.68,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2020,162828.79,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2021,182217.56,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2022,219708.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2023,247516.9,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12125,Union County,2024,263094.43,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2015,150645.48,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2016,166304.07,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2017,183711.99,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2018,202945.93,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2019,215386.45,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2020,230346.43,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2021,270249.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2022,333380.88,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2023,344599.62,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12127,Volusia County,2024,348479.89,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2015,142839.04,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2016,150967.46,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2017,160125.67,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2018,171696.31,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2019,181108.71,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2020,196524.63,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2021,228559.52,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2022,266822.11,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2023,280384.91,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12129,Wakulla County,2024,290499.98,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2015,329605.03,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2016,346429.82,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2017,366274.51,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2018,395126.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2019,415217.56,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2020,442619.09,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2021,556736.42,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2022,716171.05,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2023,717008.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12131,Walton County,2024,697480.98,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2015,99807.7,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2016,105821.28,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2017,109882.85,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2018,116439.86,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2019,132103.19,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2020,152440.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2021,185375.76,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2022,210899.32,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2023,215862.06,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
FL,12133,Washington County,2024,225057.59,12,Zillow ZHVI county,annual_mean_zhvi,complete_12_months
